timestamp,internal_temperature,internal_humidity,external_temparature,external_humidity
2022-11-01 00:00:00,22.9,52.0,18.69,55.0
2022-11-01 00:15:00,22.9,52.0,18.5575,55.5
2022-11-01 00:30:00,22.9,52.0,18.425,56.0
2022-11-01 00:45:00,22.9,51.0,18.2925,56.5
2022-11-01 01:00:00,22.9,51.0,18.16,57.0
2022-11-01 01:15:00,22.9,51.0,18.0875,57.25
2022-11-01 01:30:00,22.9,51.0,18.015,57.5
2022-11-01 01:45:00,22.9,51.0,17.942500000000003,57.75
2022-11-01 02:00:00,22.9,51.0,17.87,58.0
2022-11-01 02:15:00,22.9,51.0,17.78,58.0
2022-11-01 02:30:00,22.9,51.0,17.69,58.0
2022-11-01 02:45:00,22.9,51.0,17.6,58.0
2022-11-01 03:00:00,22.9,51.0,17.51,58.0
2022-11-01 03:15:00,22.9,51.0,17.552500000000002,57.75
2022-11-01 03:30:00,22.9,51.0,17.595,57.5
2022-11-01 03:45:00,22.9,51.0,17.6375,57.25
2022-11-01 04:00:00,22.9,51.0,17.68,57.0
2022-11-01 04:15:00,22.9,50.0,17.59,57.25
2022-11-01 04:30:00,22.9,50.0,17.5,57.5
2022-11-01 04:45:00,22.8,50.0,17.41,57.75
2022-11-01 05:00:00,22.8,50.0,17.32,58.0
2022-11-01 05:15:00,22.8,50.0,17.5475,58.0
2022-11-01 05:30:00,22.9,50.0,17.775,58.0
2022-11-01 05:45:00,23.2,50.0,18.0025,58.0
2022-11-01 06:00:00,23.4,49.0,18.23,58.0
2022-11-01 06:15:00,23.5,51.0,18.525,57.5
2022-11-01 06:30:00,24.0,54.0,18.82,57.0
2022-11-01 06:45:00,26.6,49.0,19.115000000000002,56.5
2022-11-01 07:00:00,25.8,49.0,19.41,56.0
2022-11-01 07:15:00,24.9,51.0,19.605,56.0
2022-11-01 07:30:00,24.4,51.0,19.8,56.0
2022-11-01 07:45:00,24.1,51.0,19.995,56.0
2022-11-01 08:00:00,24.0,51.0,20.19,56.0
2022-11-01 08:15:00,23.8,51.0,20.46,54.75
2022-11-01 08:30:00,23.7,51.0,20.73,53.5
2022-11-01 08:45:00,23.6,50.0,21.0,52.25
2022-11-01 09:00:00,23.6,50.0,21.27,51.0
2022-11-01 09:15:00,23.5,49.0,21.4675,49.25
2022-11-01 09:30:00,23.4,49.0,21.665,47.5
2022-11-01 09:45:00,23.4,49.0,21.862499999999997,45.75
2022-11-01 10:00:00,23.3,49.0,22.06,44.0
2022-11-01 10:15:00,23.3,49.0,22.205,42.5
2022-11-01 10:30:00,23.3,49.0,22.35,41.0
2022-11-01 10:45:00,23.3,49.0,22.495,39.5
2022-11-01 11:00:00,23.3,48.0,22.64,38.0
2022-11-01 11:15:00,23.3,48.0,22.775,36.75
2022-11-01 11:30:00,23.2,48.0,22.91,35.5
2022-11-01 11:45:00,23.2,48.0,23.045,34.25
2022-11-01 12:00:00,23.2,47.0,23.18,33.0
2022-11-01 12:15:00,23.2,47.0,23.125,32.75
2022-11-01 12:30:00,23.2,47.0,23.07,32.5
2022-11-01 12:45:00,23.2,46.0,23.015,32.25
2022-11-01 13:00:00,23.2,46.0,22.96,32.0
2022-11-01 13:15:00,23.2,46.0,22.8225,32.5
2022-11-01 13:30:00,23.2,46.0,22.685000000000002,33.0
2022-11-01 13:45:00,23.2,46.0,22.5475,33.5
2022-11-01 14:00:00,23.2,45.0,22.41,34.0
2022-11-01 14:15:00,23.2,45.0,22.145,34.5
2022-11-01 14:30:00,23.1,46.0,21.880000000000003,35.0
2022-11-01 14:45:00,23.2,45.0,21.615000000000002,35.5
2022-11-01 15:00:00,23.1,45.0,21.35,36.0
2022-11-01 15:15:00,23.1,45.0,20.94,37.0
2022-11-01 15:30:00,23.1,44.0,20.53,38.0
2022-11-01 15:45:00,23.1,44.0,20.12,39.0
2022-11-01 16:00:00,23.1,44.0,19.71,40.0
2022-11-01 16:15:00,23.1,44.0,19.4775,41.5
2022-11-01 16:30:00,23.1,44.0,19.245,43.0
2022-11-01 16:45:00,23.1,45.0,19.012500000000003,44.5
2022-11-01 17:00:00,23.1,45.0,18.78,46.0
2022-11-01 17:15:00,23.0,46.0,18.6875,47.25
2022-11-01 17:30:00,23.0,44.0,18.595,48.5
2022-11-01 17:45:00,22.9,39.0,18.5025,49.75
2022-11-01 18:00:00,22.7,37.0,18.41,51.0
2022-11-01 18:15:00,22.7,37.0,18.3475,51.0
2022-11-01 18:30:00,22.6,37.0,18.285,51.0
2022-11-01 18:45:00,22.6,37.0,18.2225,51.0
2022-11-01 19:00:00,22.8,40.0,18.16,51.0
2022-11-01 19:15:00,22.9,41.0,18.0825,51.0
2022-11-01 19:30:00,23.0,42.0,18.005000000000003,51.0
2022-11-01 19:45:00,23.0,43.0,17.927500000000002,51.0
2022-11-01 20:00:00,23.1,44.0,17.85,51.0
2022-11-01 20:15:00,23.1,44.0,17.69,51.5
2022-11-01 20:30:00,23.1,45.0,17.53,52.0
2022-11-01 20:45:00,23.2,45.0,17.37,52.5
2022-11-01 21:00:00,23.1,46.0,17.21,53.0
2022-11-01 21:15:00,23.2,46.0,17.2725,52.75
2022-11-01 21:30:00,23.2,46.0,17.335,52.5
2022-11-01 21:45:00,23.2,46.0,17.3975,52.25
2022-11-01 22:00:00,23.2,46.0,17.46,52.0
2022-11-01 22:15:00,23.0,42.0,17.4375,52.5
2022-11-01 22:30:00,22.4,38.0,17.415,53.0
2022-11-01 22:45:00,22.1,38.0,17.392500000000002,53.5
2022-11-01 23:00:00,21.9,38.0,17.37,54.0
2022-11-01 23:15:00,21.7,38.0,17.310000000000002,54.5
2022-11-01 23:30:00,21.6,38.0,17.25,55.0
2022-11-01 23:45:00,21.5,38.0,17.189999999999998,55.5
2022-11-02 00:00:00,21.5,39.0,17.13,56.0
2022-11-02 00:15:00,21.5,39.0,17.1375,56.25
2022-11-02 00:30:00,21.5,39.0,17.145,56.5
2022-11-02 00:45:00,21.4,39.0,17.1525,56.75
2022-11-02 01:00:00,21.4,39.0,17.16,57.0
2022-11-02 01:15:00,21.3,39.0,17.134999999999998,57.25
2022-11-02 01:30:00,21.2,40.0,17.11,57.5
2022-11-02 01:45:00,21.2,39.0,17.085,57.75
2022-11-02 02:00:00,21.1,40.0,17.06,58.0
2022-11-02 02:15:00,21.0,41.0,16.869999999999997,58.5
2022-11-02 02:30:00,21.0,41.0,16.68,59.0
2022-11-02 02:45:00,20.8,41.0,16.490000000000002,59.5
2022-11-02 03:00:00,20.8,41.0,16.3,60.0
2022-11-02 03:15:00,20.7,42.0,16.2425,60.5
2022-11-02 03:30:00,20.7,42.0,16.185000000000002,61.0
2022-11-02 03:45:00,20.7,42.0,16.1275,61.5
2022-11-02 04:00:00,20.6,42.0,16.07,62.0
2022-11-02 04:15:00,20.6,42.0,16.02,62.25
2022-11-02 04:30:00,20.6,42.0,15.969999999999999,62.5
2022-11-02 04:45:00,20.6,42.0,15.92,62.75
2022-11-02 05:00:00,20.5,42.0,15.87,63.0
2022-11-02 05:15:00,20.5,42.0,16.162499999999998,62.0
2022-11-02 05:30:00,20.6,42.0,16.455,61.0
2022-11-02 05:45:00,20.9,42.0,16.7475,60.0
2022-11-02 06:00:00,21.6,41.0,17.04,59.0
2022-11-02 06:15:00,22.2,40.0,17.7225,57.5
2022-11-02 06:30:00,22.9,41.0,18.405,56.0
2022-11-02 06:45:00,25.4,42.0,19.0875,54.5
2022-11-02 07:00:00,25.4,42.0,19.77,53.0
2022-11-02 07:15:00,24.1,45.0,20.225,51.75
2022-11-02 07:30:00,23.7,46.0,20.68,50.5
2022-11-02 07:45:00,23.5,47.0,21.134999999999998,49.25
2022-11-02 08:00:00,23.2,48.0,21.59,48.0
2022-11-02 08:15:00,23.0,48.0,22.035,47.0
2022-11-02 08:30:00,23.1,48.0,22.48,46.0
2022-11-02 08:45:00,23.0,48.0,22.925,45.0
2022-11-02 09:00:00,23.0,48.0,23.37,44.0
2022-11-02 09:15:00,22.9,48.0,23.642500000000002,43.25
2022-11-02 09:30:00,22.9,48.0,23.915,42.5
2022-11-02 09:45:00,22.9,48.0,24.1875,41.75
2022-11-02 10:00:00,22.8,49.0,24.46,41.0
2022-11-02 10:15:00,22.8,49.0,24.48,41.5
2022-11-02 10:30:00,22.8,49.0,24.5,42.0
2022-11-02 10:45:00,22.8,48.0,24.52,42.5
2022-11-02 11:00:00,22.8,49.0,24.54,43.0
2022-11-02 11:15:00,22.8,49.0,24.6225,42.75
2022-11-02 11:30:00,22.8,49.0,24.705,42.5
2022-11-02 11:45:00,22.8,49.0,24.7875,42.25
2022-11-02 12:00:00,22.8,49.0,24.87,42.0
2022-11-02 12:15:00,22.8,49.0,24.96,41.75
2022-11-02 12:30:00,22.8,49.0,25.05,41.5
2022-11-02 12:45:00,22.9,49.0,25.14,41.25
2022-11-02 13:00:00,22.8,49.0,25.23,41.0
2022-11-02 13:15:00,22.8,49.0,25.0875,41.25
2022-11-02 13:30:00,22.9,49.0,24.945,41.5
2022-11-02 13:45:00,22.9,49.0,24.802500000000002,41.75
2022-11-02 14:00:00,22.8,49.0,24.66,42.0
2022-11-02 14:15:00,22.8,49.0,24.4375,42.5
2022-11-02 14:30:00,22.9,49.0,24.215,43.0
2022-11-02 14:45:00,22.9,49.0,23.9925,43.5
2022-11-02 15:00:00,22.9,49.0,23.77,44.0
2022-11-02 15:15:00,22.9,49.0,23.1825,45.75
2022-11-02 15:30:00,22.9,49.0,22.595,47.5
2022-11-02 15:45:00,22.9,49.0,22.0075,49.25
2022-11-02 16:00:00,22.9,49.0,21.42,51.0
2022-11-02 16:15:00,22.9,49.0,21.060000000000002,52.25
2022-11-02 16:30:00,22.9,49.0,20.700000000000003,53.5
2022-11-02 16:45:00,22.9,49.0,20.34,54.75
2022-11-02 17:00:00,22.8,48.0,19.98,56.0
2022-11-02 17:15:00,22.9,49.0,19.725,56.75
2022-11-02 17:30:00,22.9,49.0,19.47,57.5
2022-11-02 17:45:00,23.0,49.0,19.215,58.25
2022-11-02 18:00:00,22.9,49.0,18.96,59.0
2022-11-02 18:15:00,23.1,51.0,18.785,59.5
2022-11-02 18:30:00,23.1,58.0,18.61,60.0
2022-11-02 18:45:00,23.2,56.0,18.435000000000002,60.5
2022-11-02 19:00:00,23.2,55.0,18.26,61.0
2022-11-02 19:15:00,23.2,56.0,18.1075,61.5
2022-11-02 19:30:00,23.1,55.0,17.955,62.0
2022-11-02 19:45:00,23.2,55.0,17.8025,62.5
2022-11-02 20:00:00,23.2,55.0,17.65,63.0
2022-11-02 20:15:00,23.1,55.0,17.5525,63.25
2022-11-02 20:30:00,23.2,55.0,17.455,63.5
2022-11-02 20:45:00,23.2,55.0,17.3575,63.75
2022-11-02 21:00:00,23.2,56.0,17.26,64.0
2022-11-02 21:15:00,23.3,55.0,17.2175,64.0
2022-11-02 21:30:00,23.3,56.0,17.175,64.0
2022-11-02 21:45:00,23.3,55.0,17.1325,64.0
2022-11-02 22:00:00,23.3,55.0,17.09,64.0
2022-11-02 22:15:00,23.3,55.0,17.055,64.25
2022-11-02 22:30:00,23.4,55.0,17.02,64.5
2022-11-02 22:45:00,22.8,44.0,16.985,64.75
2022-11-02 23:00:00,22.4,43.0,16.95,65.0
2022-11-02 23:15:00,22.2,43.0,16.915,64.5
2022-11-02 23:30:00,22.0,43.0,16.88,64.0
2022-11-02 23:45:00,21.8,44.0,16.845,63.5
2022-11-03 00:00:00,21.7,43.0,16.81,63.0
2022-11-03 00:15:00,21.6,43.0,16.775,62.75
2022-11-03 00:30:00,21.5,43.0,16.740000000000002,62.5
2022-11-03 00:45:00,21.4,44.0,16.705000000000002,62.25
2022-11-03 01:00:00,21.3,44.0,16.67,62.0
2022-11-03 01:15:00,21.3,43.0,16.675,61.25
2022-11-03 01:30:00,21.3,44.0,16.68,60.5
2022-11-03 01:45:00,21.2,45.0,16.685000000000002,59.75
2022-11-03 02:00:00,21.2,45.0,16.69,59.0
2022-11-03 02:15:00,21.1,44.0,16.695,58.5
2022-11-03 02:30:00,21.0,44.0,16.700000000000003,58.0
2022-11-03 02:45:00,21.0,43.0,16.705000000000002,57.5
2022-11-03 03:00:00,20.9,42.0,16.71,57.0
2022-11-03 03:15:00,20.8,43.0,16.66,57.25
2022-11-03 03:30:00,20.8,43.0,16.61,57.5
2022-11-03 03:45:00,20.8,42.0,16.560000000000002,57.75
2022-11-03 04:00:00,20.7,42.0,16.51,58.0
2022-11-03 04:15:00,20.7,43.0,16.445,58.5
2022-11-03 04:30:00,20.7,42.0,16.380000000000003,59.0
2022-11-03 04:45:00,20.6,43.0,16.315,59.5
2022-11-03 05:00:00,20.6,42.0,16.25,60.0
2022-11-03 05:15:00,20.6,42.0,16.7975,58.25
